Time (ms),Velocity (m/s),Altitude (m),Pitch (degree),Yaw (degree),Extension Level,Motor Burning,Acceleration (m/s^2)
19205,-42.099999999999596,1036.8597499999737,1,1,1,False,-10
19210,-42.149999999999594,1036.6492499999738,1,1,1,False,-10
19215,-42.19999999999959,1036.4384999999738,1,1,1,False,-10
19220,-42.24999999999959,1036.2274999999738,1,1,1,False,-10
19225,-42.299999999999585,1036.0162499999738,1,1,1,False,-10
19230,-42.34999999999958,1035.8047499999739,1,1,1,False,-10
19235,-42.39999999999958,1035.592999999974,1,1,1,False,-10
19240,-42.44999999999958,1035.380999999974,1,1,1,False,-10
19245,-42.499999999999574,1035.168749999974,1,1,1,False,-10
19250,-42.54999999999957,1034.9562499999738,1,1,1,False,-10
19255,-42.59999999999957,1034.743499999974,1,1,1,False,-10
19260,-42.649999999999565,1034.530499999974,1,1,1,False,-10
19265,-42.69999999999956,1034.317249999974,1,1,1,False,-10
19270,-42.74999999999956,1034.1037499999738,1,1,1,False,-10
19275,-42.79999999999956,1033.889999999974,1,1,1,False,-10
19280,-42.849999999999554,1033.675999999974,1,1,1,False,-10
19285,-42.89999999999955,1033.461749999974,1,1,1,False,-10
19290,-42.94999999999955,1033.247249999974,1,1,1,False,-10
19295,-42.999999999999545,1033.0324999999739,1,1,1,False,-10
19300,-43.04999999999954,1032.817499999974,1,1,1,False,-10
19305,-43.09999999999954,1032.602249999974,1,1,1,False,-10
19310,-43.14999999999954,1032.386749999974,1,1,1,False,-10
19315,-43.199999999999534,1032.170999999974,1,1,1,False,-10
19320,-43.24999999999953,1031.954999999974,1,1,1,False,-10
19325,-43.29999999999953,1031.738749999974,1,1,1,False,-10
19330,-43.349999999999525,1031.522249999974,1,1,1,False,-10
19335,-43.39999999999952,1031.305499999974,1,1,1,False,-10
19340,-43.44999999999952,1031.088499999974,1,1,1,False,-10
19345,-43.49999999999952,1030.871249999974,1,1,1,False,-10
19350,-43.549999999999514,1030.653749999974,1,1,1,False,-10
19355,-43.59999999999951,1030.435999999974,1,1,1,False,-10
19360,-43.64999999999951,1030.217999999974,1,1,1,False,-10
19365,-43.699999999999505,1029.999749999974,1,1,1,False,-10
19370,-43.7499999999995,1029.781249999974,1,1,1,False,-10
19375,-43.7999999999995,1029.562499999974,1,1,1,False,-10
19380,-43.8499999999995,1029.343499999974,1,1,1,False,-10
19385,-43.899999999999494,1029.124249999974,1,1,1,False,-10
19390,-43.94999999999949,1028.904749999974,1,1,1,False,-10
19395,-43.99999999999949,1028.684999999974,1,1,1,False,-10
19400,-44.049999999999486,1028.464999999974,1,1,1,False,-10
19405,-44.09999999999948,1028.244749999974,1,1,1,False,-10
19410,-44.14999999999948,1028.024249999974,1,1,1,False,-10
19415,-44.19999999999948,1027.803499999974,1,1,1,False,-10
19420,-44.249999999999474,1027.582499999974,1,1,1,False,-10
19425,-44.29999999999947,1027.361249999974,1,1,1,False,-10
19430,-44.34999999999947,1027.139749999974,1,1,1,False,-10
19435,-44.399999999999466,1026.917999999974,1,1,1,False,-10
19440,-44.44999999999946,1026.695999999974,1,1,1,False,-10
19445,-44.49999999999946,1026.473749999974,1,1,1,False,-10
19450,-44.54999999999946,1026.2512499999739,1,1,1,False,-10
19455,-44.599999999999454,1026.028499999974,1,1,1,False,-10
19460,-44.64999999999945,1025.805499999974,1,1,1,False,-10
19465,-44.69999999999945,1025.582249999974,1,1,1,False,-10
19470,-44.749999999999446,1025.358749999974,1,1,1,False,-10
19475,-44.79999999999944,1025.1349999999738,1,1,1,False,-10
19480,-44.84999999999944,1024.910999999974,1,1,1,False,-10
19485,-44.89999999999944,1024.686749999974,1,1,1,False,-10
19490,-44.949999999999434,1024.462249999974,1,1,1,False,-10
19495,-44.99999999999943,1024.2374999999738,1,1,1,False,-10
19500,-45.04999999999943,1024.012499999974,1,1,1,False,-10
19505,-45.099999999999426,1023.7872499999739,1,1,1,False,-10
19510,-45.14999999999942,1023.5617499999739,1,1,1,False,-10
19515,-45.19999999999942,1023.335999999974,1,1,1,False,-10
19520,-45.24999999999942,1023.109999999974,1,1,1,False,-10
19525,-45.299999999999415,1022.8837499999739,1,1,1,False,-10
19530,-45.34999999999941,1022.6572499999739,1,1,1,False,-10
19535,-45.39999999999941,1022.4304999999739,1,1,1,False,-10
19540,-45.449999999999406,1022.2034999999739,1,1,1,False,-10
19545,-45.4999999999994,1021.9762499999739,1,1,1,False,-10
19550,-45.5499999999994,1021.7487499999739,1,1,1,False,-10
19555,-45.5999999999994,1021.5209999999739,1,1,1,False,-10
19560,-45.649999999999395,1021.292999999974,1,1,1,False,-10
19565,-45.69999999999939,1021.064749999974,1,1,1,False,-10
19570,-45.74999999999939,1020.8362499999739,1,1,1,False,-10
19575,-45.799999999999386,1020.6074999999739,1,1,1,False,-10
19580,-45.84999999999938,1020.3784999999739,1,1,1,False,-10
19585,-45.89999999999938,1020.1492499999739,1,1,1,False,-10
19590,-45.94999999999938,1019.9197499999739,1,1,1,False,-10
19595,-45.999999999999375,1019.6899999999739,1,1,1,False,-10
19600,-46.04999999999937,1019.4599999999739,1,1,1,False,-10
19605,-46.09999999999937,1019.2297499999739,1,1,1,False,-10
19610,-46.149999999999366,1018.9992499999739,1,1,1,False,-10
19615,-46.19999999999936,1018.768499999974,1,1,1,False,-10
19620,-46.24999999999936,1018.537499999974,1,1,1,False,-10
19625,-46.29999999999936,1018.3062499999739,1,1,1,False,-10
19630,-46.349999999999355,1018.074749999974,1,1,1,False,-10
19635,-46.39999999999935,1017.8429999999739,1,1,1,False,-10
19640,-46.44999999999935,1017.610999999974,1,1,1,False,-10
19645,-46.499999999999346,1017.3787499999739,1,1,1,False,-10
19650,-46.54999999999934,1017.146249999974,1,1,1,False,-10
19655,-46.59999999999934,1016.913499999974,1,1,1,False,-10
19660,-46.64999999999934,1016.680499999974,1,1,1,False,-10
19665,-46.699999999999335,1016.447249999974,1,1,1,False,-10
19670,-46.74999999999933,1016.213749999974,1,1,1,False,-10
19675,-46.79999999999933,1015.979999999974,1,1,1,False,-10
19680,-46.849999999999326,1015.745999999974,1,1,1,False,-10
19685,-46.899999999999324,1015.511749999974,1,1,1,False,-10
19690,-46.94999999999932,1015.277249999974,1,1,1,False,-10
19695,-46.99999999999932,1015.042499999974,1,1,1,False,-10
19700,-47.049999999999315,1014.807499999974,1,1,1,False,-10
19705,-47.09999999999931,1014.572249999974,1,1,1,False,-10
19710,-47.14999999999931,1014.336749999974,1,1,1,False,-10
19715,-47.19999999999931,1014.100999999974,1,1,1,False,-10
19720,-47.249999999999304,1013.864999999974,1,1,1,False,-10
19725,-47.2999999999993,1013.6287499999739,1,1,1,False,-10
19730,-47.3499999999993,1013.392249999974,1,1,1,False,-10
19735,-47.399999999999295,1013.1554999999739,1,1,1,False,-10
19740,-47.44999999999929,1012.918499999974,1,1,1,False,-10
19745,-47.49999999999929,1012.6812499999739,1,1,1,False,-10
19750,-47.54999999999929,1012.443749999974,1,1,1,False,-10
19755,-47.599999999999284,1012.205999999974,1,1,1,False,-10
19760,-47.64999999999928,1011.967999999974,1,1,1,False,-10
19765,-47.69999999999928,1011.729749999974,1,1,1,False,-10
19770,-47.749999999999275,1011.491249999974,1,1,1,False,-10
19775,-47.79999999999927,1011.252499999974,1,1,1,False,-10
19780,-47.84999999999927,1011.013499999974,1,1,1,False,-10
19785,-47.89999999999927,1010.774249999974,1,1,1,False,-10
19790,-47.949999999999264,1010.534749999974,1,1,1,False,-10
19795,-47.99999999999926,1010.294999999974,1,1,1,False,-10
19800,-48.04999999999926,1010.054999999974,1,1,1,False,-10
19805,-48.099999999999255,1009.8147499999741,1,1,1,False,-10
19810,-48.14999999999925,1009.5742499999741,1,1,1,False,-10
19815,-48.19999999999925,1009.333499999974,1,1,1,False,-10
19820,-48.24999999999925,1009.092499999974,1,1,1,False,-10
19825,-48.299999999999244,1008.851249999974,1,1,1,False,-10
19830,-48.34999999999924,1008.609749999974,1,1,1,False,-10
19835,-48.39999999999924,1008.367999999974,1,1,1,False,-10
19840,-48.449999999999235,1008.125999999974,1,1,1,False,-10
19845,-48.49999999999923,1007.883749999974,1,1,1,False,-10
19850,-48.54999999999923,1007.6412499999741,1,1,1,False,-10
19855,-48.59999999999923,1007.3984999999741,1,1,1,False,-10
19860,-48.649999999999224,1007.155499999974,1,1,1,False,-10
19865,-48.69999999999922,1006.912249999974,1,1,1,False,-10
19870,-48.74999999999922,1006.668749999974,1,1,1,False,-10
19875,-48.799999999999216,1006.424999999974,1,1,1,False,-10
19880,-48.84999999999921,1006.180999999974,1,1,1,False,-10
19885,-48.89999999999921,1005.936749999974,1,1,1,False,-10
19890,-48.94999999999921,1005.692249999974,1,1,1,False,-10
19895,-48.999999999999204,1005.4474999999741,1,1,1,False,-10
19900,-49.0499999999992,1005.2024999999741,1,1,1,False,-10
19905,-49.0999999999992,1004.9572499999741,1,1,1,False,-10
19910,-49.149999999999196,1004.7117499999741,1,1,1,False,-10
19915,-49.19999999999919,1004.4659999999741,1,1,1,False,-10
19920,-49.24999999999919,1004.2199999999741,1,1,1,False,-10
19925,-49.29999999999919,1003.9737499999741,1,1,1,False,-10
19930,-49.349999999999184,1003.7272499999741,1,1,1,False,-10
19935,-49.39999999999918,1003.4804999999741,1,1,1,False,-10
19940,-49.44999999999918,1003.2334999999741,1,1,1,False,-10
19945,-49.499999999999176,1002.9862499999741,1,1,1,False,-10
19950,-49.54999999999917,1002.7387499999742,1,1,1,False,-10
19955,-49.59999999999917,1002.4909999999742,1,1,1,False,-10
19960,-49.64999999999917,1002.2429999999741,1,1,1,False,-10
19965,-49.699999999999164,1001.9947499999741,1,1,1,False,-10
19970,-49.74999999999916,1001.7462499999741,1,1,1,False,-10
19975,-49.79999999999916,1001.4974999999741,1,1,1,False,-10
19980,-49.849999999999156,1001.2484999999741,1,1,2,False,-10
19985,-49.89999999999915,1000.9992499999742,1,1,2,False,-10
19990,-49.94999999999915,1000.7497499999741,1,1,2,False,-10
19995,-49.99999999999915,1000.4999999999742,1,1,2,False,-10
20000,-50.049999999999145,1000.2499999999742,1,1,2,False,-10
20005,-50.09999999999914,999.9997499999741,1,1,2,False,-10
20010,-50.14999999999914,999.7492499999742,1,1,2,False,-10
20015,-50.199999999999136,999.4984999999741,1,1,2,False,-10
20020,-50.24999999999913,999.2474999999741,1,1,2,False,-10
20025,-50.29999999999913,998.9962499999741,1,1,2,False,-10
20030,-50.34999999999913,998.7447499999741,1,1,2,False,-10
20035,-50.399999999999125,998.4929999999741,1,1,2,False,-10
20040,-50.44999999999912,998.2409999999742,1,1,2,False,-10
20045,-50.49999999999912,997.9887499999742,1,1,2,False,-10
20050,-50.549999999999116,997.7362499999742,1,1,2,False,-10
20055,-50.59999999999911,997.4834999999742,1,1,2,False,-10
20060,-50.64999999999911,997.2304999999742,1,1,2,False,-10
20065,-50.69999999999911,996.9772499999742,1,1,2,False,-10
20070,-50.749999999999105,996.7237499999742,1,1,2,False,-10
20075,-50.7999999999991,996.4699999999742,1,1,2,False,-10
20080,-50.8499999999991,996.2159999999742,1,1,2,False,-10
20085,-50.899999999999096,995.9617499999742,1,1,2,False,-10
20090,-50.94999999999909,995.7072499999742,1,1,2,False,-10
20095,-50.99999999999909,995.4524999999743,1,1,2,False,-10
20100,-51.04999999999909,995.1974999999743,1,1,2,False,-10
20105,-51.099999999999085,994.9422499999743,1,1,2,False,-10
20110,-51.14999999999908,994.6867499999743,1,1,2,False,-10
20115,-51.19999999999908,994.4309999999742,1,1,2,False,-10
20120,-51.249999999999076,994.1749999999743,1,1,2,False,-10
20125,-51.29999999999907,993.9187499999742,1,1,2,False,-10
20130,-51.34999999999907,993.6622499999743,1,1,2,False,-10
20135,-51.39999999999907,993.4054999999743,1,1,2,False,-10
20140,-51.449999999999065,993.1484999999743,1,1,2,False,-10
20145,-51.49999999999906,992.8912499999743,1,1,2,False,-10
20150,-51.54999999999906,992.6337499999743,1,1,2,False,-10
20155,-51.599999999999056,992.3759999999743,1,1,2,False,-10
20160,-51.649999999999054,992.1179999999742,1,1,2,False,-10
20165,-51.69999999999905,991.8597499999743,1,1,2,False,-10
20170,-51.74999999999905,991.6012499999742,1,1,2,False,-10
20175,-51.799999999999045,991.3424999999743,1,1,2,False,-10
20180,-51.84999999999904,991.0834999999743,1,1,2,False,-10
20185,-51.89999999999904,990.8242499999743,1,1,2,False,-10
20190,-51.94999999999904,990.5647499999743,1,1,2,False,-10
20195,-51.999999999999034,990.3049999999744,1,1,2,False,-10
20200,-52.04999999999903,990.0449999999744,1,1,2,False,-10
20205,-52.09999999999903,989.7847499999743,1,1,2,False,-10
20210,-52.149999999999025,989.5242499999744,1,1,2,False,-10
20215,-52.19999999999902,989.2634999999743,1,1,2,False,-10
20220,-52.24999999999902,989.0024999999744,1,1,2,False,-10
20225,-52.29999999999902,988.7412499999743,1,1,2,False,-10
20230,-52.349999999999014,988.4797499999744,1,1,2,False,-10
20235,-52.39999999999901,988.2179999999744,1,1,2,False,-10
20240,-52.44999999999901,987.9559999999744,1,1,2,False,-10
20245,-52.499999999999005,987.6937499999744,1,1,2,False,-10
20250,-52.549999999999,987.4312499999744,1,1,2,False,-10
20255,-52.599999999999,987.1684999999744,1,1,2,False,-10
20260,-52.649999999999,986.9054999999744,1,1,2,False,-10
20265,-52.699999999998994,986.6422499999744,1,1,2,False,-10
20270,-52.74999999999899,986.3787499999744,1,1,2,False,-10
20275,-52.79999999999899,986.1149999999744,1,1,2,False,-10
20280,-52.849999999998985,985.8509999999744,1,1,2,False,-10
20285,-52.89999999999898,985.5867499999745,1,1,2,False,-10
20290,-52.94999999999898,985.3222499999745,1,1,2,False,-10
20295,-52.99999999999898,985.0574999999744,1,1,2,False,-10
20300,-53.049999999998974,984.7924999999744,1,1,2,False,-10
20305,-53.09999999999897,984.5272499999744,1,1,2,False,-10
20310,-53.14999999999897,984.2617499999744,1,1,2,False,-10
20315,-53.199999999998965,983.9959999999744,1,1,2,False,-10
20320,-53.24999999999896,983.7299999999744,1,1,2,False,-10
20325,-53.29999999999896,983.4637499999744,1,1,2,False,-10
20330,-53.34999999999896,983.1972499999745,1,1,2,False,-10
20335,-53.399999999998954,982.9304999999745,1,1,2,False,-10
20340,-53.44999999999895,982.6634999999745,1,1,2,False,-10
20345,-53.49999999999895,982.3962499999745,1,1,2,False,-10
20350,-53.549999999998946,982.1287499999745,1,1,2,False,-10
20355,-53.59999999999894,981.8609999999745,1,1,2,False,-10
20360,-53.64999999999894,981.5929999999745,1,1,2,False,-10
20365,-53.69999999999894,981.3247499999745,1,1,2,False,-10
20370,-53.749999999998934,981.0562499999745,1,1,2,False,-10
20375,-53.79999999999893,980.7874999999746,1,1,2,False,-10
20380,-53.84999999999893,980.5184999999746,1,1,2,False,-10
20385,-53.899999999998926,980.2492499999746,1,1,2,False,-10
20390,-53.94999999999892,979.9797499999746,1,1,2,False,-10
20395,-53.99999999999892,979.7099999999746,1,1,2,False,-10
20400,-54.04999999999892,979.4399999999746,1,1,2,False,-10
20405,-54.099999999998914,979.1697499999746,1,1,2,False,-10
20410,-54.14999999999891,978.8992499999746,1,1,2,False,-10
20415,-54.19999999999891,978.6284999999746,1,1,2,False,-10
20420,-54.249999999998906,978.3574999999746,1,1,2,False,-10
20425,-54.2999999999989,978.0862499999746,1,1,2,False,-10
20430,-54.3499999999989,977.8147499999747,1,1,2,False,-10
20435,-54.3999999999989,977.5429999999747,1,1,2,False,-10
20440,-54.449999999998894,977.2709999999746,1,1,2,False,-10
20445,-54.49999999999889,976.9987499999746,1,1,2,False,-10
20450,-54.54999999999889,976.7262499999746,1,1,2,False,-10
20455,-54.599999999998886,976.4534999999746,1,1,2,False,-10
20460,-54.64999999999888,976.1804999999746,1,1,2,False,-10
20465,-54.69999999999888,975.9072499999746,1,1,2,False,-10
20470,-54.74999999999888,975.6337499999746,1,1,2,False,-10
20475,-54.799999999998875,975.3599999999747,1,1,2,False,-10
20480,-54.84999999999887,975.0859999999747,1,1,2,False,-10
20485,-54.89999999999887,974.8117499999747,1,1,2,False,-10
20490,-54.949999999998866,974.5372499999747,1,1,2,False,-10
20495,-54.99999999999886,974.2624999999747,1,1,2,False,-10
20500,-55.04999999999886,973.9874999999747,1,1,2,False,-10
20505,-55.09999999999886,973.7122499999747,1,1,2,False,-10
20510,-55.149999999998855,973.4367499999747,1,1,2,False,-10
20515,-55.19999999999885,973.1609999999747,1,1,2,False,-10
20520,-55.24999999999885,972.8849999999748,1,1,2,False,-10
20525,-55.299999999998846,972.6087499999747,1,1,2,False,-10
20530,-55.34999999999884,972.3322499999748,1,1,2,False,-10
20535,-55.39999999999884,972.0554999999748,1,1,2,False,-10
20540,-55.44999999999884,971.7784999999748,1,1,2,False,-10
20545,-55.499999999998835,971.5012499999748,1,1,2,False,-10
20550,-55.54999999999883,971.2237499999748,1,1,2,False,-10
20555,-55.59999999999883,970.9459999999748,1,1,2,False,-10
20560,-55.649999999998826,970.6679999999748,1,1,2,False,-10
20565,-55.69999999999882,970.3897499999748,1,1,2,False,-10
20570,-55.74999999999882,970.1112499999748,1,1,2,False,-10
20575,-55.79999999999882,969.8324999999749,1,1,2,False,-10
20580,-55.849999999998815,969.5534999999749,1,1,2,False,-10
20585,-55.89999999999881,969.2742499999748,1,1,2,False,-10
20590,-55.94999999999881,968.9947499999748,1,1,2,False,-10
20595,-55.999999999998806,968.7149999999748,1,1,2,False,-10
20600,-56.0499999999988,968.4349999999748,1,1,2,False,-10
20605,-56.0999999999988,968.1547499999748,1,1,2,False,-10
20610,-56.1499999999988,967.8742499999748,1,1,2,False,-10
20615,-56.199999999998795,967.5934999999748,1,1,2,False,-10
20620,-56.24999999999879,967.3124999999749,1,1,2,False,-10
20625,-56.29999999999879,967.0312499999749,1,1,2,False,-10
20630,-56.349999999998786,966.7497499999749,1,1,2,False,-10
20635,-56.39999999999878,966.467999999975,1,1,2,False,-10
20640,-56.44999999999878,966.1859999999749,1,1,2,False,-10
20645,-56.49999999999878,965.9037499999749,1,1,2,False,-10
20650,-56.549999999998775,965.6212499999749,1,1,2,False,-10
20655,-56.59999999999877,965.3384999999749,1,1,2,False,-10
20660,-56.64999999999877,965.0554999999749,1,1,2,False,-10
20665,-56.69999999999877,964.772249999975,1,1,2,False,-10
20670,-56.749999999998764,964.488749999975,1,1,2,False,-10
20675,-56.79999999999876,964.204999999975,1,1,2,False,-10
20680,-56.84999999999876,963.920999999975,1,1,2,False,-10
20685,-56.899999999998755,963.636749999975,1,1,2,False,-10
20690,-56.94999999999875,963.352249999975,1,1,2,False,-10
20695,-56.99999999999875,963.067499999975,1,1,2,False,-10
20700,-57.04999999999875,962.782499999975,1,1,2,False,-10
20705,-57.099999999998744,962.497249999975,1,1,2,False,-10
20710,-57.14999999999874,962.211749999975,1,1,2,False,-10
20715,-57.19999999999874,961.925999999975,1,1,2,False,-10
20720,-57.249999999998735,961.6399999999751,1,1,2,False,-10
20725,-57.29999999999873,961.3537499999751,1,1,2,False,-10
20730,-57.34999999999873,961.067249999975,1,1,2,False,-10
20735,-57.39999999999873,960.7804999999751,1,1,2,False,-10
20740,-57.449999999998724,960.493499999975,1,1,2,False,-10
20745,-57.49999999999872,960.2062499999751,1,1,2,False,-10
20750,-57.54999999999872,959.918749999975,1,1,2,False,-10
20755,-57.599999999998715,959.6309999999751,1,1,2,False,-10
20760,-57.64999999999871,959.3429999999751,1,1,2,False,-10
20765,-57.69999999999871,959.0547499999751,1,1,2,False,-10
20770,-57.74999999999871,958.7662499999751,1,1,2,False,-10
20775,-57.799999999998704,958.4774999999751,1,1,2,False,-10
20780,-57.8499999999987,958.1884999999751,1,1,2,False,-10
